"title","idshop","price","detail","berat","gambar","category"
"PROMO MESON CUCI FRONTLOADING DENPOO DFL-8-10MD","2546142","3600000"," Denpoo DFL 8 10MD Mesin cuci yang didesain khusus oleh para ahli dibidangnya untuk menjaga kualitas hasil cucian dengan konsumsi listrik seminimal mungkin Anda dapat mencuci berbagai jenis pakaian tanpa khawatir akan pakaian Anda Mesin cuci ini membersihkan kotoran yang membandel pada pakaian Anda Putaran yang kuat sehingga tidak merusak pakaian dan hasil cucian tetap bersih Detail ProdukMesin cuciDilengkapi dengan fitur merendam pakaianDapat beroperasi pada tekanan air yang rendahMemiliki pulsator yang lebih besar untuk meningkatkan performa pencucianMaterial Body Plastik anti karat ","10","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_1c4de284-b105-4d8e-b828-3e2b34c31fc7_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Panasonic NA-W75BBZ-7.5KG Allowa","2546142","1499000"," Ag Clean pulsatorDual PulsatorDaya Cuci 330 wDaya Pengering 110 wKapasitas 7 kgDimensi 777 x 439 x 937 mmGaransi motor 5 thn ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_f64d5466-4d1b-4921-adab-8f54cdc0392c_664_374.jpg","Laundry Lainnya "
"Mesin Cuci Panasonic NA-W14BBX2-14KG-Cocok Untuk Laundry-Lowwat","2546142","2449000"," Mesin Cuci Panasonic 2 Tabung 14 Kg NA W140BBXAg CleanMesin Cuci Panasonic Alowa dilengkapi bahan anti bakteri ion Ag pada bagian pulsatornya yang mampu mengurangi pertumbuhan bakteri dan jamur black fungus jamur hitam penyebab bau pada cucian infeksi dan gatal Super SoakmaticFitur Super Soakmatic memberikan perendaman otomatis menghasilkan cucian yang lebih bersih dengan penggilingan sempurna hanya dalam waktu 35 menit Low WattKini Anda bisa menghemat energi saat mencuci pakaian Sistem Gear Case dalam mesin cuci Panasonic mampu menghasilkan cucian yang lebih bersih dengan daya listrik lebih rendah ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_469dad73-bca0-452f-8cdf-cee377d2ff95_700_617.jpg","Laundry Lainnya "
"Mesin Cuci Panasonic NA-W120BBX2-12KG-Allowa","2546142","2339000"," Mesin Cuci Panasonic 2 Tabung 12 Kg NA W120BBX2Ag CleanMesin Cuci Panasonic Alowa dilengkapi bahan anti bakteri ion Ag pada bagian pulsatornya yang mampu mengurangi pertumbuhan bakteri dan jamur black fungus jamur hitam penyebab bau pada cucian infeksi dan gatal Super SoakmaticFitur Super Soakmatic memberikan perendaman otomatis menghasilkan cucian yang lebih bersih dengan penggilingan sempurna hanya dalam waktu 35 menit Low WattKini Anda bisa menghemat energi saat mencuci pakaian Sistem Gear Case dalam mesin cuci Panasonic mampu menghasilkan cucian yang lebih bersih dengan daya listrik lebih rendahSyarat dan ketentuan Harga dapat sewaktu waktu berubah Harga belum termasuk ongkirBarang dipastikan baru dan berfungsi dengan benar ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_2af90051-6cb9-49d1-8c79-415f0fd5b34e_700_617.jpg","Laundry Lainnya "
"Mesin Cuci Panasonic NA-W97FC1-9KG-Lowwat","2546142","1949000"," Mesin Cuci Panasonic 2 Tabung 9KG NA W97FC1Ag CleanMesin Cuci Panasonic Alowa dilengkapi bahan anti bakteri ion Ag pada bagian pulsatornya yang mampu mengurangi pertumbuhan bakteri dan jamur black fungus jamur hitam penyebab bau pada cucian infeksi dan gatal Super SoakmaticFitur Super Soakmatic memberikan perendaman otomatis menghasilkan cucian yang lebih bersih dengan penggilingan sempurna hanya dalam waktu 35 menit Low WattKini Anda bisa menghemat energi saat mencuci pakaian Sistem Gear Case dalam mesin cuci Panasonic mampu menghasilkan cucian yang lebih bersih dengan daya listrik lebih rendah ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_faf7c7ae-9ae1-45cb-9bbd-f90c45080cdc_700_588.jpg","Laundry Lainnya "
"Mesin Cuci Panasonic NA-W87FC1-8KG-Lowwat","2546142","1869000"," Mesin Cuci Panasonic 2 Tabung 8KG NA W87FC1Ag CleanMesin Cuci Panasonic Alowa dilengkapi bahan anti bakteri ion Ag pada bagian pulsatornya yang mampu mengurangi pertumbuhan bakteri dan jamur black fungus jamur hitam penyebab bau pada cucian infeksi dan gatal Super SoakmaticFitur Super Soakmatic memberikan perendaman otomatis menghasilkan cucian yang lebih bersih dengan penggilingan sempurna hanya dalam waktu 35 menit Low WattKini Anda bisa menghemat energi saat mencuci pakaian Sistem Gear Case dalam mesin cuci Panasonic mampu menghasilkan cucian yang lebih bersih dengan daya listrik lebih rendah ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_d7278f9a-4911-4f6d-a6e0-dbd0cd0eaad9_700_588.jpg","Laundry Lainnya "
"Mesin Cuci Panasonic NA-W95FBY-9KG-Lowwat","2546142","1849000"," BRAND PANASONICPRODUK MESIN CUCI MANUALSERIES W95FBY1GARANSI MOTOR 5 TAHUN SPARE PART 1 TAHUN Spesifikasi Kapasitas 9kg Ag Clean Water Filter Low Watt Ag Clean Low watt ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_de2d7e40-7a01-4d33-8628-86268c99e2eb_581_583.jpg","Laundry Lainnya "
"Mesin Cuci Panasonic NA-W85BBY-8KG-Lowwat","2546142","1749000"," spesifikasi produk Panasonic LOW WATT Kapasitas wash 8kgspin 5kg DAYA Wash 230wattSpin 120watt Doble pulsator Hemat listrik ag clean Super soakmatic Garansi motor 5 tahun Suku Cadang 1 Tahun ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_32c6f78a-3c74-4054-bd0b-d5b1c19f3615_700_1244.jpg","Laundry Lainnya "
"Mesin Cuci Panasonic NA-W60MB1-6KG","2546142","1199000"," Spesifikasi Ag cleanBig Pulsator Body rampingTutup TransparanKapasitas Tabung Cuci 6KgKapasitas Tabung Peras 3 6KgDaya Masukan Pencuci 320WattDaya Masukan Pengering 125WattDaya Masukan Total 445Watt ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_3bab7f46-9840-4f02-aacc-d550ec889480_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Panasonic NA-F80B5WGS-8KG","2546142","2369000"," Barang baru dan bergaransi resmiKapasitas 8 KgColour Lid Colour GrayColour Body Colour WhiteFuzzy Logic Washing SystemTempered GlassChild LockAuto Restart8 Programs Normal Speedy Delicate Soak 30 min Baby care Bed sheets blanket Air Dry Tub hygiene4 water level electronic water level switchDimensi 560 x 575 x 950 mmSNI Certified ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_2a7a12f4-6c1a-4f17-8f8e-0a4aa868a2a7_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Panasonic NA-F70B5WGS-7KG","2546142","2219000"," PANASONIC Mesin Cuci NA F70B5WSGMerupakan mesin cuci 1 tabung yg di desain dgn drum terbaru dari Panasonic Sazanami Drum dan memiliki interior dgn moncong air berbentuk lesung yang bermanfaat untuk membersihkan kotoran sepenuhnya sambil menghaluskan pakaian Bagian lubang tepi bulat tidak hanya membuat lubang lebih sedikit dan sedikit benturan dari drum biasa tapi juga mencegah pakaian agar tidak menyangkut Bentuk drumyang unik ini juga memungkinkan putaran pengeringan dalam performa tinggi Mesin cuci ini dilengkapi dengan fitur Aquabeat Wash yang kuat melenyapkan kuman dengan seksama membersihkan dari serat serat sedangkan teknologi agitasi Eco Aquabeat yang kuat mencegah kotoran untuk melekat kembali ke pakaian Teknologi Foam Wash mampu membantu dalam mengubah sabun deterjen menjadi busa yang padat dan kental sehingga dapat memasuki pakaian dan ampuh melawan minyak serta kotoran yang terdapat dalam celah celah kecil pakaian Teknologi Auto Restart mampu melanjutkan proses pencucian sesaat setelah listrik hidup kembali Tidak perlu mengulangi proses pencucian dari awal Fitur ini mampu menghemat air 20 dan listrik 30 Detail Kapasitas 7 Kg Daya 500 Watt ALOWA Irit Listrik Kecepatan 720 RPM Material Tabung Stainless Steel Water Level Settings 4 Level Dimensi 53 x 55 x 92 cm ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_e3824174-9a67-49a9-bed7-4c29bdc01b2d_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Sharp ES-F800T-BL -6.5KG","2546142","2179000"," SHARP ES F800T BL Full Auto Washing Machine Features Concealed water level switch Delay wash setting Auto Balancing Detector Soak timer Spesifikasi Features Body Fiber Colour Grey Coloered Body Capacity 6 5 kg Tube Type Stainless Steel Tube Standard Water Volume Wash Programme 3 Power Consumption Power Source AC 220 V 240 V 50 Hz Weight 35 kg Dimensions W x H x D Width 579 mm Height 935 mm Depth 576 mm ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_57a681a7-b983-4a25-84ab-249258cdc961_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Sharp ES-M905P-9KG-Made in Thailand","2546142","2769000"," SpesifikasiCapacity 9 kgNew Dolphin PulsatorTub Self Cleaner8 Washing ProgramsSoftener Detergent CaseLint filterChild LockPower Off MemoryDesign bukaan pintu yang besar memudahkan pengguna untuk memasukan dan mengeluarkan pakaian yang memiliki ukran besar seperti selimut bed cover dan lain lain Menghemat penggunaan air hingga 40 dan menghemat penggunaan detergen Tidak merusak pakaian karena terhindar dari gesekan dengan lubang tabung pencucian ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_a863587d-a8d2-4187-895e-2ebb99b1d7b3_700_484.jpg","Laundry Lainnya "
"Mesin Cuci Sharp ES-M805P-8KG-Made in Thailand","2546142","2639000"," spesifikasi produk tegangan listrik 220vfrekwensi 50hzdaya listrik 320warus listrik 1 2akapasitas 8kgkelas iklim TBerat 27kg Dimensi 535L x 550P x 960Tmade in Thailand ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_bd488f7e-7ae1-401f-ab82-eaddc2f02de9_700_484.jpg","Laundry Lainnya "
"Mesin Cuci Sharp ES-T871PK-8KG-Dolphin Pulsator-Lowwat","2546142","1839000"," Kapasitas Besar Dolpin Pulsator Penyaring AirSharp Mesin Cuci Semi Auto 8 kg ES ES T871 PK ini didesain khusus untuk menjaga kualitas hasil cucian dengan daya listrik rendah serta memiliki 2 tabung dilengkapi dengan dolphin pulsator yaitu pulsator putaran yang lebih kuat dan lebih mudah sehingga sempurna membersihkan cucian dan tidak merusaknya Pakaian juga akan terlindung dari kotoran yang terbawa oleh air saat mencuci karena mesin ini juga dilengkapi dengan penyaring What s IncludeGaransi Buku PetunjukKey FeaturesDolpin Pulsator Mesin cuci SHARP kini hadir dengan pulsator yang lebih kuat sehingga dapat membersihkan kotoran pada cucian dengan sempurna tanpa merusak serat pakaian Ion Ag Material anti bakteri pada pulsator ini akan melindungi pakaian sahabat ESer dari bakteri dan jamur hitam penyebab bau tidak sedap WarrantyBrand warranty spare part 1 TahunBrand warranty labor service 1 Tahun ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_b38d43dc-bebc-49b9-9ed9-ced304464033_700_700.jpg","Perangkat Elektronik Lainnya Lainnya "
"Mesin Cuci Sharp ES-T77DA-7KG-Dolphin Pulsator-Lowwat","2546142","1699000"," DOLPHIN PULSATORDolphin Pulsator di desain berdasarkan sirip ekor dan lekuk tubuh lumba lumba menjadikan mode pencucian berputar kuat membuat putaran air berputar menuju pulsator sehingga tidak merusak pakaian dan hasil mencuci menjadi lebih bersih SUPER BIG SPINSuper big spin tempat pengeringan yang lebih besar memudahkan memasukan dan mengeluarkan pakaian yang akan dikeringkan dalam tabung pengering dalam satu proses pencucian AERODRYProses pengeringan udara dari luar yang dapat mengurangi kelembaban pakaian pada saat proses pengeringan sehingga membuat pakaian lebih hygienis SUPER AQUAMAGICTeknologi SUPER AQUAMAGIC dengan water purification filter 30 lebih besar membuat kandungan zat besidi dalam air berkurang sebanyak 56 ES T77DA RK BKDolphin PulsatorSuper Big SpinAerodrySuper AquamagicFEATURESBody PlasticColour Grey Coloured Body with Transparent Blue RedCapacity 7 kgTube Type PlasticStandard Water Volume Level 1 52 L Level 2 43 L Level 3 38Wash Programme 2Power Consumption Wash 265 Watt Spin 105 WattPower Source AC 220 V 240 V 50 HzWeight 20 5 kgDIMENSIONS W X H X D Width 855 mmHeight 995 mmDepth 495 mm ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_6406471e-2298-440e-b029-cc3ca4a4f44b_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Sharp AquaMagic ES-T96CL-HK-9KG","2546142","1899000"," Apa yang ada di dalam kotak 1 x Mesin Cuci Sharp ES T96CL HK1 x Kartu Garansi1 x Buku PanduanMemperkenalkan Mesin Cuci TWIN tube dari Sharp 9 kgMesin cuci SHARP di desain khusus untuk menjaga kualiatas hasil cucian dengan konsumsi listrik seminimal mungkin Fitur teknologi hemat listrik dari Sharp mesin cuci yang memiliki konsumsi listrik rendah menjadikan mencuci lebih hemat Double Pulsator Mencuci berbagai jenis pakaian tanpa khawatir Sempurna membersihkan kotoran pada cucian Pulsator putaran yang lebih kuat dan lebih mudah sehingga tidak merusak pakaian dan hasil cucian tetap bersih Material pulsator mengandung Ion Ag jamur hitam tidak akan tumbuh dan berkembang pada sisi bawah pulsator Sehingga pakaian terlindungi dari jamur hitam kuman penyebab bau tak sedap Mencuci menjadi lebih bersih sehat dan higienis SpeksifikasiKapasitas 9 kgWarna White BlackDaya wash 255 wattDaya spin 105 wattDimensi 51 x 82 x 102 cm ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_4174735b-af00-4ab2-9f92-6a3de1da75c0_640_956.jpg","Laundry Lainnya "
"Mesin Cuci Sharp AquaMagic ES-T86CL-HK-8KG","2546142","1799000"," Apa yang ada di dalam kotak 1 x Mesin Cuci Sharp ES T86CL HK1 x Kartu Garansi1 x Buku PanduanMemperkenalkan Mesin Cuci TWIN tube dari Sharp 8kgMesin cuci SHARP di desain khusus untuk menjaga kualiatas hasil cucian dengan konsumsi listrik seminimal mungkin Fitur teknologi hemat listrik dari Sharp mesin cuci yang memiliki konsumsi listrik rendah menjadikan mencuci lebih hemat Double Pulsator Mencuci berbagai jenis pakaian tanpa khawatir Sempurna membersihkan kotoran pada cucian Pulsator putaran yang lebih kuat dan lebih mudah sehingga tidak merusak pakaian dan hasil cucian tetap bersih Material pulsator mengandung Ion Ag jamur hitam tidak akan tumbuh dan berkembang pada sisi bawah pulsator Sehingga pakaian terlindungi dari jamur hitam kuman penyebab bau tak sedap Mencuci menjadi lebih bersih sehat dan higienis SpeksifikasiKapasitas 8kgWarna White BlackDaya wash 255 wattDaya spin 105 wattDimensi 51 x 82 x 102 cm ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_8360d5e8-239d-4229-a440-b8e95107d485_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Sharp AquaMagic ES-T95CR-9KG","2546142","1889000"," ES T95CR PK BK VKFitur Utama Super AquamagicSoakmagicLow Wattage SystemDouble PulsatorAvailable Pink Blue Violet ABS Transparent Colour Cover LidSPESIFIKASI Body PlasticColour White Coloured Body with Transparent Blue Pink Kapasitas 9 5 kgTube Type PlasticDaya Cuci 255 Watt Spin 105 WattBerat 23 kgDimensi LxWxH 86x100x50 cmGARANSI 1 TAHUN ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_74639d6b-0749-4097-a010-5adc0bc85c38_700_478.jpg","Laundry Lainnya "
"Mesin Cuci Sharp AquaMagic ES-T85CR-8.5KG-Lowwat","2546142","1799000"," ES T85CR PK BK VKFitur Utama Super AquamagicSoakmagicLow Wattage SystemDouble PulsatorAvailable Pink Blue Violet ABS Transparent Colour Cover LidSPESIFIKASI Body PlasticColour White Coloured Body with Transparent Blue Pink Kapasitas 8 5 kgTube Type PlasticDaya Cuci 255 Watt Spin 105 WattBerat 23 kgDimensi LxWxH 86x100x50 cmGARANSI 1 TAHUN ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_54fc1106-eeac-4300-a178-d64e0cee5b75_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Sharp PureMagic ES-T85MW-8.5KG","2546142","1699000"," SHARP ES T85MW BK HK Twin Tub Series Capacity 8 kg Big pulsator Water Inlet Panel with Bahasa Spesifikasi FEATURES Body Plastic Colour Baby BLUE and Smokey GRAY Capacity Call SHARP Cust Care Center 0 800 1 225588 Tube Type Plastic Standard Water Volume Level 1 52 Level 2 43 Level 3 38 Wash Programme TBA Power Consumption Wash 350 Watt Spin 105 Watt Power Source 220V 50Hz Weight DIMENSIONS W X H X D Width 845 Height 945 Depth 495 ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/28/0/0_30bf86c0-5751-4cec-95eb-5109d883c707_700_690.jpg","Laundry Lainnya "
"Mesin Cuci Sharp PureMagic ES-T75MW-7.5KG","2546142","1419000"," Ukuran LxWxH 80 x 45 x 95 cmDaya Pencucian 330 wattDaya Pengering 99 wattGaransi produk 1 Tahun Garansi Resmi Sharp untuk motor dan sparepart Mesin cuci persembahan dari Sharp ini sangat cocok untuk menjadi sahabat Anda dan keluarga Merupakan mesin cuci berkapasitas 7 5 kg dan super low wattage yang didesain khusus untuk menjaga kualitas hasil cucian Desain body yang kuat membuat suara mesin lebih halus dan mesin cuci lebih tahan lama Mencuci berbagai jenis pakaian tanpa khawatir sempurna membersihkan kotoran pada cucian Body dan dasar mesin terbuat dari plastik yang kokoh anti karat dan bebas korosi ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_d856fd0d-7095-4e02-a988-b5f99a998007_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Sharp PureMagic ES-T68MW-6.5KG","2546142","1289000"," SHARP MESIN CUCI 2 TABUNG 6 5 KG SPESIFIKASI Single Pulsator Silvermagic Protection on Pulsator Rat Proof Rust dented Proof Capacity 6 5 Kg Washer Dryer Twin Tube Washing Machine Plastic Body Width 783 mm Height 934 mm Depth 437 mm ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_badb38c2-f6c5-44ce-9254-193d1a61b84e_600_361.jpg","Laundry Lainnya "
"Mesin Cuci Sharp PureMagic ES-T65MW -6.5KG","2546142","1249000"," SHARP MESIN CUCI 2 TABUNG 6 5 KG SPESIFIKASI Single Pulsator Silvermagic Protection on Pulsator Rat Proof Rust dented Proof Capacity 6 5 Kg Washer Dryer Twin Tube Washing Machine Plastic Body Width 783 mm Height 934 mm Depth 437 mm ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_86f641e9-0e89-41e4-b495-add4c572433a_600_361.jpg","Laundry Lainnya "
"Mesin Cuci Aqua Sanyo QW-1030XT-10KG","2546142","1669000"," Anti RustBodi dan dasar mesin cuci terbuat dari bahan plastik yang kokoh anti karat dan bebas korosi Big PulsatorDengan pulsator yang besar mampu menghasilkan pusaran air yang kuat sehingga hasil cucian lebih bersih Garansi motor 5 tahunGaransi lebih lama dari 3 tahun menjadi 5 tahun Basic SpecificationDimensi Produk 854x490x956mmSumber Tegangan 220 240V 50HzPemakaian Daya wash 450WPemakaian Daya spin 190W ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_17abf6ad-9044-40d2-83a9-085a27317068_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Aqua Sanyo QW-755XT-7KG","2546142","1199000"," Garansi motor 5 tahunGaransi lebih lama dari 3 tahun menjadi 5 tahun Anti RustBodi dan dasar mesin cuci terbuat dari bahan plastik yang kokoh anti karat dan bebas korosi Big PulsatorDengan pulsator yang besar mampu menghasilkan pusaran air yang kuat sehingga hasil cucian lebih b Dimensi Produk 740x420x888mmBerat Bersih 19 KgColor White BlueSumber Tegangan 220 240V 50 HzPemakaian Daya wash 350WPemakaian Daya spin 160WOn the market Yes ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_3b5a7322-7676-4093-a432-b24e6ec3b9e3_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Aqua Sanyo QW-871XT-8KG","2546142","1319000"," Deskripsi Produk AQUA By Sanyo Mesin Cuci QW 871XT Biru PutihApa yang ada di dalam kotak 2 Tabung Big Pulsator Soak FunctionKapasitas 8KGDaya wash 390W Daya Spin 175WPutaran KencangBody RampingBody Anti Karat Anti TikusBuku ManualKartu GaransiSelang PembuanganFilter PenyaringanKaki Mesin CuciGaranasi Lebih Panjang 3TH 2TH ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_ce7cd055-6485-4c4a-819b-3eab9de22e97_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Aqua Sanyo QW-771XT-7KG","2546142","1219000"," Deskripsi Produk AQUA By Sanyo Mesin Cuci QW 771XT Biru PutihApa yang ada di dalam kotak 2 Tabung Big Pulsator Soak FunctionKapasitas 7KGDaya wash 380W Daya Spin 165WPutaran KencangBody RampingBody Anti Karat Anti TikusBuku ManualKartu GaransiSelang PembuanganFilter PenyaringanKaki Mesin CuciGaranasi Lebih Panjang 3TH 2TH ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_3d1b4678-3765-49b2-98e1-ce0529ebfcbc_700_700.jpg","Laundry Lainnya "
"Mesin Cuci Aqua Sanyo QW-870XT-8KG","2546142","1309000"," Kapasitas 8 kgDaya mencuci 380 wattDaya pengeringan 165 wattDimensi 760 x 445 x 898 mmBerat bersih 19 kgKapasitas air 60 literGaransi motor 5 tahun sparepart 1 tahunFITUR Big PulsatorDengan pulsator yang besar mampu menghasilkan pusaran air yang kuat sehingga hasil cucian lebih bersih Soak FunctionMemudahkan proses perendaman pakaian sehingga menghasilkan pakaian yang lebih bersih Anti RustBodi dan dasar mesin cuci terbuat dari bahan plastik yang kokoh anti karat dan bebas korosi ","8","https://ecs7.tokopedia.net/img/cache/300/product-1/2017/9/27/0/0_2366d686-7a04-46e2-b955-c3b86ad828ce_700_700.jpg","Laundry Lainnya "
